Player,FG%,3P%,2P%,eFG%,FT%,PTS,Year,season_date
Eduardo Nájera,0.444,0.5,0.443,0.451,0.652,3.0,2004,2004-01-01
Tyrone Hill,0.6,0.0,0.6,0.6,0.75,1.8,2004,2004-01-01
Eddie Jones,0.409,0.37,0.437,0.486,0.835,17.3,2004,2004-01-01
Lamar Odom,0.43,0.298,0.46,0.457,0.742,17.1,2004,2004-01-01
Kirk Penney,0.167,0.333,0.0,0.25,0.0,1.5,2004,2004-01-01
Dwyane Wade,0.465,0.302,0.477,0.475,0.747,16.2,2004,2004-01-01
Samaki Walker,0.384,0.0,0.392,0.384,0.659,3.2,2004,2004-01-01
Troy Hudson,0.386,0.403,0.377,0.461,0.818,7.5,2004,2004-01-01
Gordan Giriček,0.436,0.395,0.448,0.478,0.854,11.3,2004,2004-01-01
Jon Barry,0.404,0.37,0.434,0.49,0.845,6.2,2004,2004-01-01
Chris Andersen,0.443,0.0,0.446,0.443,0.589,3.4,2004,2004-01-01
Tom Gugliotta,0.345,0.25,0.347,0.347,0.714,2.9,2004,2004-01-01
Ben Handlogten,0.532,0.0,0.532,0.532,0.667,4.0,2004,2004-01-01
Matt Harpring,0.471,0.242,0.491,0.48,0.688,16.2,2004,2004-01-01
Andrei Kirilenko,0.443,0.338,0.471,0.479,0.79,16.5,2004,2004-01-01
Raül López,0.431,0.294,0.458,0.456,0.863,7.0,2004,2004-01-01
Mikki Moore,0.505,0.0,0.505,0.505,0.857,4.1,2004,2004-01-01
Greg Ostertag,0.476,0.0,0.477,0.476,0.579,6.8,2004,2004-01-01
Sasha Pavlović,0.396,0.271,0.425,0.422,0.774,4.8,2004,2004-01-01
Michael Ruffin,0.325,0.0,0.325,0.325,0.421,2.2,2004,2004-01-01
Kerry Kittles,0.453,0.351,0.493,0.503,0.787,13.1,2004,2004-01-01
Jason Kidd,0.384,0.321,0.411,0.433,0.827,15.5,2004,2004-01-01
Richard Jefferson,0.498,0.364,0.516,0.519,0.763,18.5,2004,2004-01-01
Lucious Harris,0.404,0.376,0.412,0.445,0.846,6.9,2004,2004-01-01
Anthony Goldwire,0.318,0.25,0.357,0.364,1.0,1.5,2004,2004-01-01
Carmelo Anthony,0.426,0.322,0.444,0.449,0.777,21.0,2004,2004-01-01
Hubert Davis,0.091,0.0,0.1,0.091,1.0,0.2,2004,2004-01-01
Damone Brown,0.1,0.0,0.1,0.1,0.5,1.0,2004,2004-01-01
Brandon Armstrong,0.371,0.365,0.374,0.426,0.5,2.7,2004,2004-01-01
Allen Iverson,0.387,0.286,0.408,0.412,0.745,26.4,2004,2004-01-01
Marc Jackson,0.415,0.0,0.418,0.415,0.79,9.4,2004,2004-01-01
Kyle Korver,0.352,0.391,0.283,0.476,0.792,4.5,2004,2004-01-01
Amal Mccaskill,0.402,0.0,0.405,0.402,0.704,1.9,2004,2004-01-01
Aaron Mckie,0.459,0.436,0.469,0.524,0.757,9.2,2004,2004-01-01
Glenn Robinson,0.448,0.34,0.469,0.476,0.832,16.6,2004,2004-01-01
John Salmons,0.387,0.34,0.413,0.447,0.772,5.8,2004,2004-01-01
Eric Snow,0.413,0.111,0.42,0.414,0.797,10.3,2004,2004-01-01
Kenny Thomas,0.469,0.2,0.47,0.469,0.752,13.6,2004,2004-01-01
Peja Stojaković,0.48,0.433,0.511,0.566,0.927,24.2,2004,2004-01-01
Darius Songaila,0.487,0.0,0.487,0.487,0.807,4.6,2004,2004-01-01
Jabari Smith,0.371,0.0,0.388,0.371,0.6,2.1,2004,2004-01-01
Jason Collins,0.424,0.0,0.427,0.424,0.739,5.9,2004,2004-01-01
Kenny Anderson,0.441,0.25,0.444,0.443,0.729,6.0,2004,2004-01-01
Anthony Johnson,0.406,0.336,0.436,0.456,0.798,6.2,2004,2004-01-01
Jamal Mashburn,0.392,0.284,0.414,0.416,0.813,20.8,2004,2004-01-01
Karl Malone,0.483,0.0,0.484,0.483,0.747,13.2,2004,2004-01-01
Clifford Robinson,0.387,0.357,0.403,0.447,0.711,11.8,2004,2004-01-01
Nick Van Exel,0.39,0.307,0.429,0.438,0.707,12.6,2004,2004-01-01
Horace Grant,0.411,0.0,0.413,0.411,0.722,4.1,2004,2004-01-01
Devean George,0.408,0.349,0.436,0.465,0.76,7.4,2004,2004-01-01
Dan Langhi,0.357,0.5,0.333,0.393,1.0,2.2,2004,2004-01-01
Desmond Mason,0.472,0.231,0.483,0.477,0.769,14.4,2004,2004-01-01
Michael Redd,0.44,0.35,0.47,0.484,0.868,21.7,2004,2004-01-01
Daniel Santiago,0.479,0.0,0.479,0.479,0.678,4.0,2004,2004-01-01
Brian Skinner,0.497,0.0,0.497,0.497,0.572,10.5,2004,2004-01-01
Joe Smith,0.439,0.2,0.441,0.44,0.859,10.9,2004,2004-01-01
Erick Strickland,0.403,0.439,0.385,0.477,0.863,5.4,2004,2004-01-01
Keith Van Horn,0.454,0.399,0.473,0.506,0.859,16.1,2004,2004-01-01
Michael Bradley,0.467,0.0,0.467,0.467,0.5,0.9,2004,2004-01-01
Jason Collier,0.479,0.25,0.484,0.482,0.788,11.3,2004,2004-01-01
Chris Crawford,0.448,0.389,0.466,0.495,0.866,10.2,2004,2004-01-01
Rick Fox,0.392,0.246,0.464,0.433,0.733,4.8,2004,2004-01-01
Derek Fisher,0.352,0.291,0.38,0.398,0.797,7.1,2004,2004-01-01
Brian Cook,0.475,0.0,0.493,0.475,0.75,4.4,2004,2004-01-01
Kobe Bryant,0.438,0.327,0.463,0.468,0.852,24.0,2004,2004-01-01
Bruno Šundov,0.4,0.0,0.4,0.4,0.5,2.2,2004,2004-01-01
Mike Sweetney,0.493,0.0,0.496,0.493,0.724,4.3,2004,2004-01-01
Kurt Thomas,0.473,0.0,0.475,0.473,0.835,11.1,2004,2004-01-01
Anthony Carter,0.297,0.0,0.324,0.297,0.0,4.4,2004,2004-01-01
Tim Duncan,0.501,0.167,0.505,0.502,0.599,22.3,2004,2004-01-01
Alex Garcia,0.143,0.0,0.143,0.143,0.5,1.5,2004,2004-01-01
Manu Ginóbili,0.418,0.359,0.445,0.474,0.802,12.8,2004,2004-01-01
Darius Miles,0.485,0.175,0.502,0.489,0.642,10.9,2004,2004-01-01
Eddie Gill,0.417,0.375,0.429,0.458,0.85,2.3,2004,2004-01-01
Desmond Ferguson,0.417,0.375,0.5,0.542,0.0,1.9,2004,2004-01-01
Kaniel Dickens,1.0,0.0,1.0,1.0,0.5,2.3,2004,2004-01-01
Dan Dickau,0.378,0.333,0.397,0.429,0.786,2.2,2004,2004-01-01
Dale Davis,0.473,0.0,0.473,0.473,0.613,4.4,2004,2004-01-01
Luke Walton,0.425,0.333,0.456,0.467,0.705,2.4,2004,2004-01-01
Ime Udoka,0.333,0.0,0.375,0.333,0.5,2.0,2004,2004-01-01
J.R. Bremer,0.272,0.257,0.286,0.332,0.65,3.3,2004,2004-01-01
Bryon Russell,0.402,0.384,0.417,0.49,0.769,4.0,2004,2004-01-01
Kareem Rush,0.44,0.348,0.483,0.495,0.596,6.4,2004,2004-01-01
Tim Thomas,0.446,0.376,0.468,0.491,0.784,14.7,2004,2004-01-01
Gary Payton,0.471,0.333,0.497,0.498,0.714,14.6,2004,2004-01-01
Stanislav Medvedenko,0.441,0.0,0.444,0.441,0.767,8.3,2004,2004-01-01
Kevin Willis,0.467,0.0,0.47,0.467,0.615,3.4,2004,2004-01-01
Charlie Ward,0.41,0.408,0.413,0.518,0.741,6.0,2004,2004-01-01
Hedo Türkoğlu,0.406,0.419,0.399,0.484,0.708,9.2,2004,2004-01-01
Malik Rose,0.428,0.0,0.431,0.428,0.813,7.9,2004,2004-01-01
Tony Parker,0.447,0.312,0.483,0.48,0.702,14.7,2004,2004-01-01
Rasho Nesterović,0.469,0.0,0.469,0.469,0.474,8.7,2004,2004-01-01
Ron Mercer,0.427,0.286,0.431,0.431,0.765,5.0,2004,2004-01-01
Robert Horry,0.405,0.38,0.417,0.464,0.645,4.8,2004,2004-01-01
Shane Heal,0.292,0.222,0.5,0.375,0.8,3.7,2004,2004-01-01
Jason Hart,0.447,0.222,0.46,0.453,0.767,3.3,2004,2004-01-01
Shaquille O'Neal,0.584,0.0,0.584,0.584,0.49,21.5,2004,2004-01-01
Cezary Trybański,0.0,0.0,0.0,0.0,0.5,0.1,2004,2004-01-01
Frank Williams,0.385,0.3,0.419,0.428,0.854,3.9,2004,2004-01-01
Josh Davis,0.4,0.0,0.667,0.4,1.0,1.3,2004,2004-01-01
Dion Glover,0.39,0.336,0.404,0.424,0.769,9.0,2004,2004-01-01
Michael Curry,0.388,0.2,0.403,0.395,0.845,2.9,2004,2004-01-01
Vince Carter,0.417,0.383,0.424,0.449,0.806,22.5,2004,2004-01-01
Chris Bosh,0.459,0.357,0.461,0.463,0.701,11.5,2004,2004-01-01
Corie Blount,0.455,0.0,0.46,0.455,0.556,4.0,2004,2004-01-01
Mengke Bateer,0.571,0.0,0.571,0.571,0.0,1.1,2004,2004-01-01
Robert Archibald,0.273,0.0,0.273,0.273,0.452,1.0,2004,2004-01-01
Omar Cook,0.259,0.0,0.269,0.259,0.0,0.8,2004,2004-01-01
Calbert Cheaney,0.481,0.0,0.489,0.481,0.61,7.6,2004,2004-01-01
Chris Whitney,0.378,0.444,0.333,0.467,1.0,2.9,2004,2004-01-01
Etan Thomas,0.489,0.0,0.489,0.489,0.647,8.9,2004,2004-01-01
Donyell Marshall,0.461,0.403,0.488,0.525,0.736,14.7,2004,2004-01-01
Jerry Stackhouse,0.399,0.354,0.41,0.435,0.806,13.9,2004,2004-01-01
Jared Jeffries,0.377,0.167,0.392,0.383,0.614,5.7,2004,2004-01-01
Larry Hughes,0.397,0.341,0.414,0.437,0.797,18.8,2004,2004-01-01
Brendan Haywood,0.515,0.0,0.517,0.515,0.585,7.0,2004,2004-01-01
Jarvis Hayes,0.4,0.305,0.422,0.429,0.786,9.6,2004,2004-01-01
Juan Dixon,0.388,0.298,0.428,0.434,0.799,9.4,2004,2004-01-01
Mitchell Butler,0.435,0.367,0.457,0.48,0.625,3.3,2004,2004-01-01
Kwame Brown,0.489,0.5,0.489,0.49,0.683,10.9,2004,2004-01-01
Torraye Braggs,0.485,0.0,0.485,0.485,0.667,2.7,2004,2004-01-01
Steve Blake,0.386,0.371,0.4,0.478,0.821,5.9,2004,2004-01-01
Lonny Baxter,0.493,0.333,0.495,0.495,0.579,4.0,2004,2004-01-01
Gilbert Arenas,0.392,0.375,0.401,0.46,0.748,19.6,2004,2004-01-01
Christian Laettner,0.465,0.286,0.481,0.477,0.8,5.9,2004,2004-01-01
Tracy Murray,0.25,0.4,0.143,0.333,0.0,1.1,2004,2004-01-01
Roger Mason,0.327,0.333,0.322,0.393,0.864,3.7,2004,2004-01-01
Jason Terry,0.417,0.347,0.455,0.478,0.827,16.8,2004,2004-01-01
Boris Diaw,0.447,0.231,0.467,0.457,0.602,4.5,2004,2004-01-01
Hiram Fuller,0.375,0.0,0.375,0.375,0.333,2.0,2004,2004-01-01
Travis Hansen,0.354,0.3,0.37,0.388,0.815,3.0,2004,2004-01-01
Alan Henderson,0.476,0.0,0.476,0.476,0.667,4.0,2004,2004-01-01
Stephen Jackson,0.425,0.34,0.469,0.483,0.785,18.1,2004,2004-01-01
Corliss Williamson,0.505,0.0,0.505,0.505,0.731,9.5,2004,2004-01-01
Rasheed Wallace,0.436,0.331,0.472,0.478,0.736,16.0,2004,2004-01-01
Ben Wallace,0.421,0.125,0.424,0.422,0.49,9.5,2004,2004-01-01
Tayshaun Prince,0.467,0.363,0.496,0.507,0.766,10.3,2004,2004-01-01
Mehmet Okur,0.463,0.375,0.472,0.48,0.775,9.6,2004,2004-01-01
Darko Miličić,0.262,0.0,0.266,0.262,0.583,1.4,2004,2004-01-01
Jacque Vaughn,0.386,0.15,0.405,0.392,0.779,3.8,2004,2004-01-01
Mike James,0.414,0.377,0.441,0.495,0.811,9.3,2004,2004-01-01
Lindsey Hunter,0.343,0.28,0.376,0.392,0.625,3.5,2004,2004-01-01
Richard Hamilton,0.455,0.265,0.466,0.462,0.868,17.6,2004,2004-01-01
Darvin Ham,0.493,0.5,0.493,0.5,0.6,1.8,2004,2004-01-01
Tremaine Fowlkes,0.313,0.125,0.35,0.323,0.722,1.2,2004,2004-01-01
Elden Campbell,0.439,0.0,0.439,0.439,0.685,5.6,2004,2004-01-01
Chauncey Billups,0.394,0.388,0.396,0.459,0.878,16.9,2004,2004-01-01
Mamadou N'Diaye,0.391,0.0,0.391,0.391,0.746,3.5,2004,2004-01-01
Wesley Person,0.401,0.399,0.403,0.489,0.795,5.8,2004,2004-01-01
Joel Przybilla,0.36,0.0,0.36,0.36,0.419,2.9,2004,2004-01-01
Željko Rebrača,0.442,0.0,0.442,0.442,0.767,3.8,2004,2004-01-01
Bob Sura,0.416,0.266,0.446,0.438,0.757,7.5,2004,2004-01-01
Mike James,0.414,0.377,0.441,0.495,0.811,9.3,2004,2004-01-01
Jiří Welsch,0.428,0.381,0.448,0.484,0.743,9.2,2004,2004-01-01
Jamal Sampson,0.478,0.0,0.478,0.478,0.583,2.9,2004,2004-01-01
Paul Pierce,0.402,0.299,0.438,0.441,0.819,23.0,2004,2004-01-01
T.J. Ford,0.384,0.238,0.393,0.391,0.816,7.1,2004,2004-01-01
Dan Gadzuric,0.524,0.0,0.526,0.524,0.492,5.7,2004,2004-01-01
Marcus Haislip,0.486,0.5,0.486,0.493,0.714,3.0,2004,2004-01-01
Damon Jones,0.401,0.359,0.446,0.494,0.764,7.0,2004,2004-01-01
Brevin Knight,0.427,0.25,0.433,0.431,0.754,4.7,2004,2004-01-01
Toni Kukoč,0.417,0.292,0.479,0.465,0.729,8.4,2004,2004-01-01
Desmond Penigar,0.5,0.0,0.5,0.5,1.0,3.2,2004,2004-01-01
Zaza Pachulia,0.389,0.0,0.389,0.389,0.644,3.3,2004,2004-01-01
Tracy Mcgrady,0.417,0.339,0.455,0.473,0.796,28.0,2004,2004-01-01
Tyronn Lue,0.433,0.383,0.453,0.489,0.771,10.5,2004,2004-01-01
Britton Johnsen,0.288,0.083,0.34,0.297,0.438,2.1,2004,2004-01-01
Ronald Dupree,0.394,0.444,0.392,0.401,0.629,6.2,2004,2004-01-01
Marcus Fizer,0.383,0.118,0.396,0.386,0.75,7.8,2004,2004-01-01
Kendall Gill,0.392,0.237,0.404,0.401,0.735,9.6,2004,2004-01-01
Kirk Hinrich,0.386,0.39,0.383,0.474,0.804,12.0,2004,2004-01-01
Chris Jefferies,0.375,0.405,0.333,0.493,0.65,4.0,2004,2004-01-01
Linton Johnson,0.355,0.212,0.382,0.372,0.595,4.2,2004,2004-01-01
Jannero Pargo,0.407,0.355,0.431,0.462,0.852,6.7,2004,2004-01-01
Scottie Pippen,0.379,0.271,0.435,0.425,0.63,5.9,2004,2004-01-01
Eddie Robinson,0.482,0.2,0.486,0.483,0.651,6.7,2004,2004-01-01
Paul Shirley,0.435,0.0,0.455,0.435,0.333,3.0,2004,2004-01-01
Jerome Williams,0.47,0.0,0.482,0.47,0.684,6.2,2004,2004-01-01
Steven Hunter,0.529,0.0,0.529,0.529,0.333,3.2,2004,2004-01-01
Sean Rooks,0.358,0.0,0.36,0.358,0.892,2.6,2004,2004-01-01
Deshawn Stevenson,0.432,0.268,0.446,0.443,0.676,11.4,2004,2004-01-01
Ruben Patterson,0.506,0.167,0.517,0.509,0.553,6.9,2004,2004-01-01
Mike Bibby,0.45,0.392,0.479,0.514,0.815,18.4,2004,2004-01-01
Matt Carroll,0.438,0.333,0.462,0.469,0.667,1.2,2004,2004-01-01
Devin Brown,0.434,0.286,0.445,0.444,0.811,4.0,2004,2004-01-01
Bruce Bowen,0.42,0.363,0.462,0.497,0.579,6.9,2004,2004-01-01
Alvin Williams,0.405,0.292,0.43,0.431,0.776,8.8,2004,2004-01-01
Rod Strickland,0.425,0.278,0.442,0.439,0.735,6.3,2004,2004-01-01
Jalen Rose,0.402,0.342,0.419,0.439,0.81,15.5,2004,2004-01-01
Morris Peterson,0.405,0.371,0.453,0.513,0.809,8.3,2004,2004-01-01
Milt Palacio,0.349,0.154,0.368,0.356,0.662,4.4,2004,2004-01-01
Lamond Murray,0.353,0.35,0.355,0.402,0.686,6.0,2004,2004-01-01
Jérôme Moïso,0.476,0.0,0.482,0.476,0.579,2.9,2004,2004-01-01
Anthony Peeler,0.448,0.482,0.425,0.546,0.836,5.7,2004,2004-01-01
Michael Stewart,0.417,0.0,0.417,0.417,0.75,0.5,2004,2004-01-01
Brad Miller,0.51,0.316,0.521,0.518,0.778,14.1,2004,2004-01-01
Bobby Jackson,0.444,0.37,0.488,0.513,0.752,13.8,2004,2004-01-01
Vlade Divac,0.47,0.154,0.476,0.472,0.654,9.9,2004,2004-01-01
Doug Christie,0.461,0.345,0.491,0.496,0.86,10.1,2004,2004-01-01
Popeye Jones,0.0,0.0,0.0,0.0,0.0,0.0,2004,2004-01-01
Rusty Larue,0.333,1.0,0.0,0.5,0.5,1.0,2004,2004-01-01
Sean Lampley,0.65,0.0,0.65,0.65,0.667,3.4,2004,2004-01-01
Troy Murphy,0.44,0.294,0.451,0.451,0.75,10.0,2004,2004-01-01
Cherokee Parks,0.4,0.0,0.4,0.4,0.667,1.0,2004,2004-01-01
Mickaël Piétrus,0.416,0.333,0.484,0.491,0.693,5.3,2004,2004-01-01
Jason Richardson,0.438,0.282,0.481,0.468,0.684,18.7,2004,2004-01-01
Rodney Buford,0.339,0.0,0.352,0.339,0.5,1.9,2004,2004-01-01
Tony Massenburg,0.475,0.0,0.477,0.475,0.683,4.3,2004,2004-01-01
Juwan Howard,0.453,0.0,0.453,0.453,0.809,17.0,2004,2004-01-01
Brian Cardinal,0.472,0.444,0.482,0.531,0.878,9.6,2004,2004-01-01
Pat Garrity,0.333,0.0,0.333,0.333,0.0,1.0,2004,2004-01-01
Vin Baker,0.481,0.333,0.483,0.483,0.726,9.8,2004,2004-01-01
Andrew Declercq,0.477,0.0,0.477,0.477,0.815,3.2,2004,2004-01-01
Chucky Atkins,0.397,0.336,0.457,0.48,0.753,8.4,2004,2004-01-01
Marcus Banks,0.4,0.314,0.421,0.431,0.756,5.9,2004,2004-01-01
Dana Barros,0.667,0.0,0.667,0.667,1.0,6.0,2004,2004-01-01
Mark Blount,0.566,0.0,0.566,0.566,0.719,10.3,2004,2004-01-01
Anfernee Hardaway,0.411,0.38,0.415,0.433,0.804,9.2,2004,2004-01-01
Ricky Davis,0.469,0.371,0.486,0.497,0.718,14.4,2004,2004-01-01
Jumaine Jones,0.344,0.295,0.385,0.411,0.609,2.2,2004,2004-01-01
Raef Lafrentz,0.46,0.2,0.583,0.492,0.769,7.8,2004,2004-01-01
Derek Anderson,0.376,0.305,0.428,0.44,0.824,13.6,2004,2004-01-01
Shandon Anderson,0.422,0.281,0.463,0.454,0.764,7.9,2004,2004-01-01
Keith Bogans,0.403,0.358,0.434,0.477,0.631,6.8,2004,2004-01-01
Drew Gooden,0.445,0.214,0.457,0.451,0.637,11.6,2004,2004-01-01
Brandon Hunter,0.457,0.0,0.469,0.457,0.442,3.5,2004,2004-01-01
Othella Harrington,0.495,0.0,0.495,0.495,0.744,4.6,2004,2004-01-01
Travis Outlaw,0.429,0.0,0.429,0.429,0.5,1.0,2004,2004-01-01
Derrick Dial,0.321,0.222,0.368,0.357,0.75,2.9,2004,2004-01-01
Chris Mihm,0.488,0.0,0.488,0.488,0.663,6.3,2004,2004-01-01
Walter Mccarty,0.388,0.374,0.42,0.519,0.756,7.9,2004,2004-01-01
Allan Houston,0.435,0.431,0.437,0.491,0.913,18.5,2004,2004-01-01
Kendrick Perkins,0.533,0.0,0.533,0.533,0.667,2.2,2004,2004-01-01
Ruben Boumtje-Boumtje,0.2,0.0,0.2,0.2,1.0,0.4,2004,2004-01-01
Moochie Norris,0.369,0.345,0.377,0.415,0.761,3.5,2004,2004-01-01
Dikembe Mutombo,0.478,0.0,0.478,0.478,0.681,5.6,2004,2004-01-01
Reece Gaines,0.291,0.3,0.289,0.308,0.64,1.8,2004,2004-01-01
Stephon Marbury,0.431,0.318,0.46,0.463,0.817,20.2,2004,2004-01-01
Dermarr Johnson,0.371,0.361,0.377,0.438,0.903,5.4,2004,2004-01-01
Nazr Mohammed,0.521,0.0,0.521,0.521,0.592,7.4,2004,2004-01-01
Cory Alexander,0.327,0.421,0.267,0.408,0.75,3.1,2005,2005-01-01
Malik Allen,0.475,0.0,0.475,0.475,0.929,5.4,2005,2005-01-01
Keith Bogans,0.381,0.329,0.398,0.422,0.727,9.6,2005,2005-01-01
Brent Barry,0.423,0.357,0.525,0.532,0.837,7.4,2005,2005-01-01
Bruce Bowen,0.42,0.403,0.432,0.505,0.634,8.2,2005,2005-01-01
Linton Johnson,0.0,0.0,0.0,0.0,0.0,0.0,2005,2005-01-01
Rodney Buford,0.382,0.315,0.402,0.417,0.822,7.0,2005,2005-01-01
Dion Glover,0.364,0.125,0.5,0.386,0.8,3.6,2005,2005-01-01
Travis Best,0.42,0.306,0.447,0.449,0.885,6.8,2005,2005-01-01
Vince Carter,0.452,0.406,0.463,0.493,0.798,24.5,2005,2005-01-01
Nazr Mohammed,0.48,0.0,0.481,0.48,0.674,9.5,2005,2005-01-01
Devin Brown,0.423,0.372,0.444,0.478,0.792,7.4,2005,2005-01-01
Tony Massenburg,0.407,0.0,0.407,0.407,0.762,3.2,2005,2005-01-01
Robert Horry,0.419,0.37,0.447,0.487,0.789,6.0,2005,2005-01-01
Primož Brezec,0.512,0.0,0.512,0.512,0.745,13.0,2005,2005-01-01
Kareem Rush,0.387,0.372,0.394,0.45,0.771,8.4,2005,2005-01-01
Melvin Ely,0.432,0.0,0.432,0.432,0.575,7.3,2005,2005-01-01
Jason Collins,0.412,0.333,0.413,0.415,0.656,6.4,2005,2005-01-01
Kaniel Dickens,0.286,0.333,0.2,0.393,1.0,1.2,2005,2005-01-01
Donnell Harvey,1.0,0.0,1.0,1.0,1.0,2.7,2005,2005-01-01
Richard Jefferson,0.422,0.337,0.438,0.449,0.844,22.2,2005,2005-01-01
Jason Kidd,0.398,0.36,0.425,0.473,0.74,14.4,2005,2005-01-01
Nenad Krstić,0.493,0.0,0.495,0.493,0.725,10.0,2005,2005-01-01
Ron Mercer,0.411,0.0,0.419,0.411,0.7,7.6,2005,2005-01-01
Zoran Planinić,0.448,0.375,0.47,0.491,0.697,5.0,2005,2005-01-01
Clifford Robinson,0.386,0.347,0.409,0.45,0.639,7.5,2005,2005-01-01
Brian Scalabrine,0.398,0.324,0.417,0.431,0.768,6.3,2005,2005-01-01
Awvee Storey,0.3,0.5,0.25,0.35,0.5,0.9,2005,2005-01-01
Rasho Nesterović,0.46,0.0,0.46,0.46,0.467,5.9,2005,2005-01-01
Tony Parker,0.482,0.276,0.516,0.501,0.65,16.6,2005,2005-01-01
Glenn Robinson,0.442,0.333,0.451,0.455,0.87,10.0,2005,2005-01-01
Beno Udrih,0.444,0.408,0.464,0.518,0.753,5.9,2005,2005-01-01
Mike Wilks,0.416,0.313,0.443,0.448,0.75,1.7,2005,2005-01-01
Manu Ginóbili,0.471,0.376,0.517,0.533,0.803,16.0,2005,2005-01-01
Tim Duncan,0.496,0.333,0.498,0.498,0.67,20.3,2005,2005-01-01
Sean Marks,0.338,0.0,0.351,0.338,0.786,3.3,2005,2005-01-01
Jahidi White,0.452,0.0,0.452,0.452,0.35,2.5,2005,2005-01-01
Gerald Wallace,0.449,0.274,0.468,0.462,0.661,11.1,2005,2005-01-01
Theron Smith,0.324,0.25,0.331,0.335,0.875,3.2,2005,2005-01-01
Tamar Slay,0.333,0.167,0.407,0.359,0.0,3.5,2005,2005-01-01
Jamal Sampson,0.452,0.0,0.452,0.452,0.59,3.4,2005,2005-01-01
Bernard Robinson,0.444,0.375,0.452,0.463,0.692,3.0,2005,2005-01-01
Emeka Okafor,0.447,0.0,0.447,0.447,0.609,15.1,2005,2005-01-01
Brevin Knight,0.422,0.15,0.432,0.425,0.852,10.1,2005,2005-01-01
Jason Kapono,0.401,0.412,0.396,0.461,0.824,8.5,2005,2005-01-01
Jason Hart,0.449,0.368,0.464,0.479,0.785,9.5,2005,2005-01-01
Matt Carroll,0.389,0.333,0.404,0.425,0.855,9.0,2005,2005-01-01
Jabari Smith,0.419,0.5,0.418,0.422,0.745,3.7,2005,2005-01-01
Yuta Tabuse,0.167,1.0,0.0,0.25,1.0,1.8,2005,2005-01-01
Steve Blake,0.328,0.387,0.269,0.425,0.805,4.3,2005,2005-01-01
Adrian Griffin,0.36,0.222,0.368,0.366,0.75,2.2,2005,2005-01-01
Othella Harrington,0.512,0.0,0.512,0.512,0.718,8.0,2005,2005-01-01
Kirk Hinrich,0.397,0.355,0.42,0.461,0.792,15.7,2005,2005-01-01
Andrés Nocioni,0.401,0.258,0.429,0.422,0.766,8.4,2005,2005-01-01
Jannero Pargo,0.385,0.348,0.401,0.439,0.739,6.4,2005,2005-01-01
Eric Piatkowski,0.43,0.425,0.435,0.541,0.804,4.8,2005,2005-01-01
Jared Reiner,0.333,0.0,0.333,0.333,0.25,1.1,2005,2005-01-01
Frank Williams,0.15,0.0,0.188,0.15,0.0,0.7,2005,2005-01-01
Josh Childress,0.47,0.232,0.493,0.481,0.823,10.1,2005,2005-01-01
Jason Collier,0.463,0.429,0.464,0.471,0.676,5.7,2005,2005-01-01
Tony Delk,0.416,0.356,0.447,0.477,0.757,11.9,2005,2005-01-01
Ben Gordon,0.411,0.405,0.414,0.474,0.863,15.1,2005,2005-01-01
Metta World Peace,0.496,0.412,0.51,0.525,0.922,24.6,2005,2005-01-01
Scot Pollard,0.473,0.0,0.473,0.473,0.673,3.9,2005,2005-01-01
Jermaine O'Neal,0.452,0.167,0.454,0.453,0.754,24.3,2005,2005-01-01
Reggie Miller,0.437,0.322,0.518,0.503,0.933,14.8,2005,2005-01-01
James Jones,0.396,0.398,0.395,0.5,0.855,4.9,2005,2005-01-01
Fred Jones,0.425,0.38,0.45,0.492,0.85,10.6,2005,2005-01-01
Anthony Johnson,0.445,0.38,0.466,0.49,0.752,8.4,2005,2005-01-01
Britton Johnsen,0.273,0.0,0.333,0.273,0.0,2.0,2005,2005-01-01
Stephen Jackson,0.403,0.36,0.426,0.466,0.83,18.7,2005,2005-01-01
David Harrison,0.576,0.0,0.576,0.576,0.571,6.1,2005,2005-01-01
Marcus Haislip,0.342,0.0,0.351,0.342,0.545,3.6,2005,2005-01-01
Eddie Gill,0.335,0.308,0.36,0.409,0.877,3.7,2005,2005-01-01
Jamaal Tinsley,0.418,0.372,0.437,0.473,0.744,15.4,2005,2005-01-01
Tremaine Fowlkes,0.529,0.333,0.571,0.559,0.0,2.4,2005,2005-01-01
Lawrence Funderburke,0.5,0.0,0.5,0.5,0.6,4.5,2005,2005-01-01
Rafael Araújo,0.434,0.333,0.436,0.437,0.782,3.3,2005,2005-01-01
Amar'E Stoudemire,0.559,0.188,0.564,0.56,0.733,26.0,2005,2005-01-01
Paul Shirley,0.455,0.0,0.455,0.455,0.5,1.3,2005,2005-01-01
Quentin Richardson,0.389,0.358,0.437,0.498,0.739,14.9,2005,2005-01-01
Smush Parker,0.419,0.231,0.5,0.453,0.692,3.0,2005,2005-01-01
Bo Outlaw,0.353,0.0,0.353,0.353,0.556,0.7,2005,2005-01-01
Steve Nash,0.502,0.431,0.526,0.557,0.887,15.5,2005,2005-01-01
Walter Mccarty,0.404,0.355,0.5,0.521,0.517,3.6,2005,2005-01-01
Shawn Marion,0.476,0.334,0.526,0.52,0.833,19.4,2005,2005-01-01
Joe Johnson,0.461,0.478,0.454,0.536,0.75,17.1,2005,2005-01-01
Jim Jackson,0.426,0.414,0.439,0.531,0.931,10.5,2005,2005-01-01
Steven Hunter,0.614,0.0,0.616,0.614,0.479,4.6,2005,2005-01-01
